subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time,,,,,
103,12, F, ea, DCD,1,20,104,1,47,1,1,1183.75,957.81, ,,,,
103,12, F, ea, AAA,0,23,100,1,48,1,1,1181.28,418.6, ,,,,
103,12, F, ea, DDD,0,19,98,1,49,1,1,1005.47,874.8, ,,,,
103,12, F, ea, AAA,0,23,100,1,50,1,1,866.97,317.72, ,,,,
103,12, F, ea, DCD,1,20,104,1,51,1,1,1172.96,315.32, ,,,,
103,12, F, ea, AAA,0,23,100,1,52,1,1,671.9,372.12, ,,,,
103,12, F, ea, DCD,1,20,104,1,53,1,1,1231,316.5, ,,,,
103,12, F, ea, BAB,1,26,100,1,54,1,1,1187.81,385.27, ,,,,
103,12, F, ea, DDD,0,19,98,1,55,1,1,957.34,1140.3, ,,,,
103,12, F, ea, BBB,0,25,102,1,56,1,1,986.23,641.91, ,,,,
103,12, F, ea, DDD,0,19,98,1,57,1,1,995.16,609.08, ,,,,
103,12, F, ea, ABA,1,24,102,1,58,1,1,1555.96,454.05, ,,,,
103,12, F, ea, DCD,1,20,104,1,59,1,1,1102.4,360.64, ,,,,
103,12, F, ea, ABA,1,24,102,1,60,1,1,1492.36,584.8, ,,,,
103,12, F, ea, DDD,0,19,98,1,61,1,1,1092.16,367.05, ,,,,
103,12, F, ea, ABA,1,24,102,1,62,1,1,1731.55,541.42, ,,,,
103,12, F, ea, CCC,0,21,104,1,63,1,1,1313.21,428.59, ,,,,
103,12, F, ea, BBB,0,25,102,1,64,1,1,2542.51,682.68, ,,,,
103,12, F, ea, DDD,0,19,98,1,65,1,1,1046.61,997.95, ,,,,
103,12, F, ea, BAB,1,26,100,1,66,1,1,1298.42,365.55, ,,,,
103,12, F, ea, DDD,0,19,98,1,67,1,1,969.9,888.38, ,,,,
103,12, F, ea, BAB,1,26,100,1,68,1,1,1056.66,229.52, ,,,,
103,12, F, ea, DCD,1,20,104,1,69,1,1,1458.8,307.09, ,,,,
103,12, F, ea, AAA,0,23,100,1,70,1,1,784.96,710.9, ,,,,
103,12, F, ea, CDC,1,22,98,1,71,1,1,2405.78,1983.24, ,,,,
103,12, F, ea, ABA,1,24,102,1,72,1,1,976.06,190.87, ,,,,
103,12, F, ea, CDC,1,22,98,1,73,1,1,1354.69,225.51, ,,,,
103,12, F, ea, ABA,1,24,102,1,74,1,1,961.94,226.58, ,,,,
103,12, F, ea, CDC,1,22,98,1,75,1,1,907.59,397.27, ,,,,
103,12, F, ea, AAA,0,23,100,1,76,1,1,624.32,411.43, ,,,,
103,12, F, ea, CDC,1,22,98,1,77,1,1,853.5,360.84, ,,,,
103,12, F, ea, BBB,0,25,102,1,78,1,1,933.17,925.98, ,,,,
103,12, F, ea, DDD,0,19,98,1,79,1,1,692.57,678.33, ,,,,
103,12, F, ea, BBB,0,25,102,1,80,1,1,789.29,388.64, ,,,,
103,12, F, ea, CCC,0,21,104,1,81,1,1,1104.5,369.54, ,,,,
103,12, F, ea, BBB,0,25,102,1,82,1,1,946.59,292.64, ,,,,
103,12, F, ea, DCD,1,20,104,1,83,1,1,1289.72,510.52, ,,,,
103,12, F, ea, BAB,1,26,100,1,84,1,1,1004.34,386.71, ,,,,
103,12, F, ea, CDC,1,22,98,1,85,1,1,948.76,397.7, ,,,,
103,12, F, ea, BAB,1,26,100,1,86,1,1,1295.86,411.82, ,,,,
103,12, F, ea, CCC,0,21,104,1,87,1,1,1221.85,499.65, ,,,,
103,12, F, ea, BAB,1,26,100,1,88,1,1,1083.42,364.49, ,,,,
103,12, F, ea, DCD,1,20,104,1,89,1,1,1280.32,355.78, ,,,,
103,12, F, ea, AAA,0,23,100,1,90,1,1,1174.76,591.86, ,,,,
103,12, F, ea, CCC,0,21,104,1,91,1,1,645.52,325.97, ,,,,
103,12, F, ea, BBB,0,25,102,1,92,1,1,1067.47,631.11, ,,,,
103,12, F, ea, CCC,0,21,104,1,93,1,1,1185.41,375.4, ,,,,
103,12, F, ea, ABA,1,24,102,1,94,1,1,1218.59,241.21, ,,,,
103,12, F, ea, DCD,1,20,104,1,95,1,1,1113.98,427.51, ,,,,
103,12, F, ea, BBB,0,25,102,1,96,1,1,747.47,443.47, ,,,,
103,12, F, ea, CCC,0,21,104,1,97,1,1,692.73,229.93, ,,,,
103,12, F, ea, CCC,0,21,104,1,1,2,1,1009.7,318.82, ,,,,
103,12, F, ea, ABA,1,24,102,1,2,2,1,1152.92,284.83, ,,,,
103,12, F, ea, CDC,1,22,98,1,3,2,1,1443.49,569.49, ,,,,
103,12, F, ea, BBB,0,25,102,1,4,2,1,635.64,328.76, ,,,,
103,12, F, ea, DCD,1,20,104,1,5,2,1,1192.4,253.12, ,,,,
103,12, F, ea, BAB,1,26,100,1,6,2,1,1069.33,648.69, ,,,,
103,12, F, ea, DCD,1,20,104,1,7,2,1,1483.16,541.81, ,,,,
103,12, F, ea, BAB,1,26,100,1,8,2,1,1163.94,307.44, ,,,,
103,12, F, ea, DCD,1,20,104,1,9,2,1,1487.82,429.41, ,,,,
103,12, F, ea, ABA,1,24,102,1,10,2,1,1173.87,493.81, ,,,,
103,12, F, ea, CDC,1,22,98,1,11,2,1,1062.42,297.13, ,,,,
103,12, F, ea, AAA,0,23,100,1,12,2,1,501.09,295.11, ,,,,
103,12, F, ea, DCD,1,20,104,1,13,2,1,1133.14,254.3, ,,,,
103,12, F, ea, BBB,0,25,102,1,14,2,1,661.52,305.57, ,,,,
103,12, F, ea, CDC,1,22,98,1,15,2,1,1152.35,297.21, ,,,,
103,12, F, ea, BAB,1,26,100,1,16,2,1,1030.64,931.13, ,,,,
103,12, F, ea, DCD,1,20,104,1,17,2,1,1480.71,341.8, ,,,,
103,12, F, ea, BBB,0,25,102,1,18,2,1,571.47,2313.74, ,,,,
103,12, F, ea, CDC,1,22,98,1,19,2,1,1235.62,298.2, ,,,,
103,12, F, ea, ABA,1,24,102,1,20,2,1,1423.28,309.98, ,,,,
103,12, F, ea, DDD,0,19,98,1,21,2,1,1484.23,440.35, ,,,,
103,12, F, ea, BAB,1,26,100,1,22,2,1,949.47,257.76, ,,,,
103,12, F, ea, DDD,0,19,98,1,23,2,1,848.22,436.44, ,,,,
103,12, F, ea, ABA,1,24,102,1,24,2,1,1056.34,473.91, ,,,,
103,12, F, ea, CDC,1,22,98,1,25,2,1,1003.87,496.91, ,,,,
103,12, F, ea, ABA,1,24,102,1,26,2,1,1023.36,348.6, ,,,,
103,12, F, ea, CCC,0,21,104,1,27,2,1,1224.77,319.34, ,,,,
103,12, F, ea, BBB,0,25,102,1,28,2,1,869.34,263.04, ,,,,
103,12, F, ea, CDC,1,22,98,1,29,2,1,952.45,271.17, ,,,,
103,12, F, ea, AAA,0,23,100,1,30,2,1,487,487.85, ,,,,
103,12, F, ea, DDD,0,19,98,1,31,2,1,919.13,295.82, ,,,,
103,12, F, ea, ABA,1,24,102,1,32,2,1,692.97,312.65, ,,,,
103,12, F, ea, DDD,0,19,98,1,33,2,1,858.35,409.7, ,,,,
103,12, F, ea, ABA,1,24,102,1,34,2,1,964.9,338.2, ,,,,
103,12, F, ea, DDD,0,19,98,1,35,2,1,774.85,590.03, ,,,,
103,12, F, ea, BBB,0,25,102,1,36,2,1,1202.78,392.63, ,,,,
103,12, F, ea, CCC,0,21,104,1,37,2,1,757.19,402.64, ,,,,
103,12, F, ea, AAA,0,23,100,1,38,2,1,624.99,369.55, ,,,,
103,12, F, ea, CDC,1,22,98,1,39,2,1,924.76,303.21, ,,,,
103,12, F, ea, AAA,0,23,100,1,40,2,1,796.61,330.71, ,,,,
103,12, F, ea, DDD,0,19,98,1,41,2,1,807.85,341.27, ,,,,
103,12, F, ea, AAA,0,23,100,1,42,2,1,828.85,365.7, ,,,,
103,12, F, ea, CDC,1,22,98,1,43,2,1,1337.39,371.28, ,,,,
103,12, F, ea, BBB,0,25,102,1,44,2,1,894.63,353.91, ,,,,
103,12, F, ea, DCD,1,20,104,1,45,2,1,1229.75,298.99, ,,,,
103,12, F, ea, BBB,0,25,102,1,46,2,1,993.58,391.98, ,,,,
103,12, F, ea, CCC,0,21,104,1,47,2,1,859.27,1735.17, ,,,,
103,12, F, ea, ABA,1,24,102,1,48,2,1,1295.65,642.92, ,,,,
103,12, F, ea, CCC,0,21,104,1,49,2,1,884.93,574.36, ,,,,
103,12, F, ea, AAA,0,23,100,1,50,2,1,1027.49,616.08, ,,,,
103,12, F, ea, DDD,0,19,98,1,51,2,1,896.61,427.45, ,,,,
103,12, F, ea, BBB,0,25,102,1,52,2,1,580.52,339.07, ,,,,
103,12, F, ea, DCD,1,20,104,1,53,2,1,1409.84,470.38, ,,,,
103,12, F, ea, BAB,1,26,100,1,54,2,1,1501.41,241.92, ,,,,
103,12, F, ea, CDC,1,22,98,1,55,2,1,1004.11,264.7, ,,,,
103,12, F, ea, BBB,0,25,102,1,56,2,1,864.43,331.11, ,,,,
103,12, F, ea, CCC,0,21,104,1,57,2,1,1102.81,451.16, ,,,,
103,12, F, ea, BAB,1,26,100,1,58,2,1,1164.16,362.89, ,,,,
103,12, F, ea, CDC,1,22,98,1,59,2,1,1263.57,355.32, ,,,,
103,12, F, ea, BAB,1,26,100,1,60,2,1,1429.78,284.99, ,,,,
103,12, F, ea, CDC,1,22,98,1,61,2,1,1493.14,343.17, ,,,,
103,12, F, ea, ABA,1,24,102,1,62,2,1,1484.99,367.71, ,,,,
103,12, F, ea, DCD,1,20,104,1,63,2,1,1546.35,516.75, ,,,,
103,12, F, ea, BAB,1,26,100,1,64,2,1,1268.38,503.66, ,,,,
103,12, F, ea, CCC,0,21,104,1,65,2,1,885.3,584.65, ,,,,
103,12, F, ea, AAA,0,23,100,1,66,2,1,724.33,645.12, ,,,,
103,12, F, ea, CCC,0,21,104,1,67,2,1,850.53,553.12, ,,,,
103,12, F, ea, AAA,0,23,100,1,68,2,1,863.87,401.14, ,,,,
103,12, F, ea, DDD,0,19,98,1,69,2,1,956.73,459.31, ,,,,
103,12, F, ea, ABA,1,24,102,1,70,2,1,1492.67,511.33, ,,,,
103,12, F, ea, DDD,0,19,98,1,71,2,1,1051.22,354.41, ,,,,
103,12, F, ea, BAB,1,26,100,1,72,2,1,2190.81,431.87, ,,,,
103,12, F, ea, DCD,1,20,104,1,73,2,1,1464.88,550.48, ,,,,
103,12, F, ea, BAB,1,26,100,1,74,2,1,1568.17,651.68, ,,,,
103,12, F, ea, CCC,0,21,104,1,75,2,1,1047.3,392.96, ,,,,
103,12, F, ea, AAA,0,23,100,1,76,2,1,1811.91,962.86, ,,,,
103,12, F, ea, CCC,0,21,104,1,77,2,1,1488.29,860.34, ,,,,
103,12, F, ea, BBB,0,25,102,1,78,2,1,1501.57,512.72, ,,,,
103,12, F, ea, CCC,0,21,104,1,79,2,1,1199.82,686.04, ,,,,
103,12, F, ea, BAB,1,26,100,1,80,2,1,870.14,457, ,,,,
103,12, F, ea, DCD,1,20,104,1,81,2,1,1191.74,440.95, ,,,,
103,12, F, ea, BBB,0,25,102,1,82,2,1,1691.71,758, ,,,,
103,12, F, ea, CDC,1,22,98,1,83,2,1,1516.74,805.48, ,,,,
103,12, F, ea, AAA,0,23,100,1,84,2,1,729.75,345.04, ,,,,
103,12, F, ea, DCD,1,20,104,1,85,2,1,1518.65,416.82, ,,,,
103,12, F, ea, AAA,0,23,100,1,86,2,1,715.12,658.75, ,,,,
103,12, F, ea, DDD,0,19,98,1,87,2,1,907.24,356.85, ,,,,
103,12, F, ea, BBB,0,25,102,1,88,2,1,1785.77,433.99, ,,,,
103,12, F, ea, DDD,0,19,98,1,89,2,1,868.72,527.05, ,,,,
103,12, F, ea, ABA,1,24,102,1,90,2,1,1573.53,1213.22, ,,,,
103,12, F, ea, CCC,0,21,104,1,91,2,1,1367.82,849.19, ,,,,
103,12, F, ea, ABA,1,24,102,1,92,2,1,1473.7,904.29, ,,,,
103,12, F, ea, CCC,0,21,104,1,93,2,1,1452.02,300.48, ,,,,
103,12, F, ea, BAB,1,26,100,1,94,2,1,1043.41,432.06, ,,,,
103,12, F, ea, DCD,1,20,104,1,95,2,1,1328.39,386.25, ,,,,
103,12, F, ea, AAA,0,23,100,1,96,2,1,1279.11,1537.6, ,,,,
103,12, F, ea, DDD,0,19,98,1,97,2,1,984.13,656.29, ,,,,
103,12, F, ea, CDC,1,22,98,1,1,3,1,1128.17,457.68, ,,,,
103,12, F, ea, ABA,1,24,102,1,2,3,1,1164.47,474.05, ,,,,
103,12, F, ea, DCD,1,20,104,1,3,3,1,1053.44,774.94, ,,,,
103,12, F, ea, AAA,0,23,100,1,4,3,1,906.63,252.42, ,,,,
103,12, F, ea, DDD,0,19,98,1,5,3,1,1003.89,1578.29, ,,,,
103,12, F, ea, BAB,1,26,100,1,6,3,1,1072.78,372.18, ,,,,
103,12, F, ea, DCD,1,20,104,1,7,3,1,1159.74,488.22, ,,,,
103,12, F, ea, BBB,0,25,102,1,8,3,1,1089.47,426.54, ,,,,
103,12, F, ea, CDC,1,22,98,1,9,3,1,1060.23,895.97, ,,,,
103,12, F, ea, BAB,1,26,100,1,10,3,1,950.75,295.93, ,,,,
103,12, F, ea, CCC,0,21,104,1,11,3,1,908.81,264.66, ,,,,
103,12, F, ea, AAA,0,23,100,1,12,3,1,1064.75,843.51, ,,,,
103,12, F, ea, DDD,0,19,98,1,13,3,1,1335.18,366.87, ,,,,
103,12, F, ea, BAB,1,26,100,1,14,3,1,1460.16,806.46, ,,,,
103,12, F, ea, CCC,0,21,104,1,15,3,1,961.22,314.02, ,,,,
103,12, F, ea, ABA,1,24,102,1,16,3,1,1519.25,289.65, ,,,,
103,12, F, ea, CDC,1,22,98,1,17,3,1,1129.43,425.67, ,,,,
103,12, F, ea, BBB,0,25,102,1,18,3,1,1452.03,344.66, ,,,,
103,12, F, ea, DCD,1,20,104,1,19,3,1,1540.76,359.89, ,,,,
103,12, F, ea, ABA,1,24,102,1,20,3,1,1348.01,420.72, ,,,,
103,12, F, ea, DDD,0,19,98,1,21,3,1,1770.11,919.92, ,,,,
103,12, F, ea, AAA,0,23,100,1,22,3,1,814.38,675.14, ,,,,
103,12, F, ea, DCD,1,20,104,1,23,3,1,1219.01,593.59, ,,,,
103,12, F, ea, AAA,0,23,100,1,24,3,1,1156.15,524.57, ,,,,
103,12, F, ea, CCC,0,21,104,1,25,3,1,1001.65,433.42, ,,,,
103,12, F, ea, BAB,1,26,100,1,26,3,1,1244.02,310.8, ,,,,
103,12, F, ea, CCC,0,21,104,1,27,3,1,947.28,324.17, ,,,,
103,12, F, ea, BBB,0,25,102,1,28,3,1,985.05,984.34, ,,,,
103,12, F, ea, CDC,1,22,98,1,29,3,1,1222.52,1140, ,,,,
103,12, F, ea, ABA,1,24,102,1,30,3,1,1394.62,306.08, ,,,,
103,12, F, ea, CCC,0,21,104,1,31,3,1,1230.29,260.8, ,,,,
103,12, F, ea, AAA,0,23,100,1,32,3,1,1257.34,369.81, ,,,,
103,12, F, ea, DCD,1,20,104,1,33,3,1,1637.98,1043.62, ,,,,
103,12, F, ea, ABA,1,24,102,1,34,3,1,1549.33,487.61, ,,,,
103,12, F, ea, CDC,1,22,98,1,35,3,1,1374.88,366.53, ,,,,
103,12, F, ea, ABA,1,24,102,1,36,3,1,1347.9,355.25, ,,,,
103,12, F, ea, CCC,0,21,104,1,37,3,1,1288.64,372, ,,,,
103,12, F, ea, BAB,1,26,100,1,38,3,1,1058.32,403.17, ,,,,
103,12, F, ea, DDD,0,19,98,1,39,3,1,1087.29,360.59, ,,,,
103,12, F, ea, BBB,0,25,102,1,40,3,1,1229.14,961.68, ,,,,
103,12, F, ea, CCC,0,21,104,1,41,3,1,1055.93,435.74, ,,,,
103,12, F, ea, BBB,0,25,102,1,42,3,1,1091.25,312.3, ,,,,
103,12, F, ea, CDC,1,22,98,1,43,3,1,964.7,292.74, ,,,,
103,12, F, ea, ABA,1,24,102,1,44,3,1,1692.37,983.55, ,,,,
103,12, F, ea, DDD,0,19,98,1,45,3,1,957.29,373.1, ,,,,
103,12, F, ea, AAA,0,23,100,1,46,3,1,607.38,332.85, ,,,,
103,12, F, ea, DDD,0,19,98,1,47,3,1,907.56,299.51, ,,,,
103,12, F, ea, BAB,1,26,100,1,48,3,1,929.55,298.35, ,,,,
103,12, F, ea, DCD,1,20,104,1,49,3,1,1150.94,305.09, ,,,,
103,12, F, ea, AAA,0,23,100,1,50,3,1,744.49,432.29, ,,,,
103,12, F, ea, DCD,1,20,104,1,51,3,1,903.3,314.14, ,,,,
103,12, F, ea, AAA,0,23,100,1,52,3,1,718.52,280.37, ,,,,
103,12, F, ea, CDC,1,22,98,1,53,3,1,1016.03,309.01, ,,,,
103,12, F, ea, AAA,0,23,100,1,54,3,1,994.58,385.08, ,,,,
103,12, F, ea, DCD,1,20,104,1,55,3,1,1125.81,397.78, ,,,,
103,12, F, ea, BBB,0,25,102,1,56,3,1,705.47,337.41, ,,,,
103,12, F, ea, DDD,0,19,98,1,57,3,1,861.62,338.18, ,,,,
103,12, F, ea, BBB,0,25,102,1,58,3,1,991.7,357.14, ,,,,
103,12, F, ea, CDC,1,22,98,1,59,3,1,873.22,292.56, ,,,,
103,12, F, ea, BBB,0,25,102,1,60,3,1,603.77,560.38, ,,,,
103,12, F, ea, CDC,1,22,98,1,61,3,1,989.84,299.8, ,,,,
103,12, F, ea, ABA,1,24,102,1,62,3,1,1312.39,732.52, ,,,,
103,12, F, ea, CCC,0,21,104,1,63,3,1,867.33,396.83, ,,,,
103,12, F, ea, BAB,1,26,100,1,64,3,1,853.59,298.93, ,,,,
103,12, F, ea, DDD,0,19,98,1,65,3,1,698.71,275.19, ,,,,
103,12, F, ea, BAB,1,26,100,1,66,3,1,1044.24,1198.66, ,,,,
103,12, F, ea, DCD,1,20,104,1,67,3,1,1261.13,447.44, ,,,,
103,12, F, ea, ABA,1,24,102,1,68,3,1,1177.83,399.23, ,,,,
103,12, F, ea, DCD,1,20,104,1,69,3,1,1053.71,286.72, ,,,,
103,12, F, ea, ABA,1,24,102,1,70,3,1,965.85,452.88, ,,,,
103,12, F, ea, CCC,0,21,104,1,71,3,1,754.99,315.91, ,,,,
103,12, F, ea, AAA,0,23,100,1,72,3,1,688.87,323.53, ,,,,
103,12, F, ea, CDC,1,22,98,1,73,3,1,1059.18,461.36, ,,,,
103,12, F, ea, ABA,1,24,102,1,74,3,1,1374.68,557.55, ,,,,
103,12, F, ea, CDC,1,22,98,1,75,3,1,1043.26,551.13, ,,,,
103,12, F, ea, BAB,1,26,100,1,76,3,1,1037.07,721.02, ,,,,
103,12, F, ea, CCC,0,21,104,1,77,3,1,832.31,308.93, ,,,,
103,12, F, ea, BBB,0,25,102,1,78,3,1,514.47,474.85, ,,,,
103,12, F, ea, DCD,1,20,104,1,79,3,1,1010.98,393.18, ,,,,
103,12, F, ea, BBB,0,25,102,1,80,3,1,1153.36,331.04, ,,,,
103,12, F, ea, DDD,0,19,98,1,81,3,1,920.1,233.34, ,,,,
103,12, F, ea, AAA,0,23,100,1,82,3,1,317.8,721.42, ,,,,
103,12, F, ea, CCC,0,21,104,1,83,3,1,802.47,285.87, ,,,,
103,12, F, ea, BAB,1,26,100,1,84,3,1,1020.51,275.05, ,,,,
103,12, F, ea, DDD,0,19,98,1,85,3,1,875.5,349.32, ,,,,
103,12, F, ea, AAA,0,23,100,1,86,3,1,977.41,288, ,,,,
103,12, F, ea, CCC,0,21,104,1,87,3,1,800.43,477.18, ,,,,
103,12, F, ea, BBB,0,25,102,1,88,3,1,955.35,331.66, ,,,,
103,12, F, ea, DDD,0,19,98,1,89,3,1,1089.76,419.66, ,,,,
103,12, F, ea, BAB,1,26,100,1,90,3,1,1085.07,441.22, ,,,,
103,12, F, ea, CDC,1,22,98,1,91,3,1,1053.55,374.52, ,,,,
103,12, F, ea, ABA,1,24,102,1,92,3,1,1314.59,308.78, ,,,,
103,12, F, ea, CDC,1,22,98,1,93,3,1,1300.82,484.74, ,,,,
103,12, F, ea, BBB,0,25,102,1,94,3,1,1387.78,292.87, ,,,,
103,12, F, ea, DDD,0,19,98,1,95,3,1,761.93,353.65, ,,,,
103,12, F, ea, BAB,1,26,100,1,96,3,1,877.36,393.74, ,,,,
103,12, F, ea, DCD,1,20,104,1,97,3,1,1395.33,835.12, ,,,,
104,25, F, adult, DCD,1,20,104,1,1,1,1,559.59,370.48, ,,,,
104,25, F, adult, AAA,0,23,100,1,2,1,1,430.26,13.21, ,,,,
104,25, F, adult, CCC,0,21,104,1,3,1,1,466.91,224.45, ,,,,
104,25, F, adult, BBB,0,25,102,1,4,1,1,399.16,152.75, ,,,,
104,25, F, adult, CCC,0,21,104,1,5,1,1,402.33,0.41, ,,,,
104,25, F, adult, BBB,0,25,102,1,6,1,1,394.31,204.17, ,,,,
104,25, F, adult, DDD,0,19,98,1,7,1,1,474.65,257.54, ,,,,
104,25, F, adult, ABA,1,24,100,1,8,1,0,383.6,568.86, ,,,,
104,25, F, adult, CCC,0,21,104,1,9,1,1,513.45,285.95, ,,,,
104,25, F, adult, BBB,0,25,102,1,10,1,1,378.43,228.3, ,,,,
104,25, F, adult, CDC,1,22,98,1,11,1,1,666.4,305.35, ,,,,
104,25, F, adult, AAA,0,23,100,1,12,1,1,540.6,240.89, ,,,,
104,25, F, adult, DCD,1,20,104,1,13,1,1,536.21,242.11, ,,,,
104,25, F, adult, BBB,0,25,102,1,14,1,1,344.13,195.77, ,,,,
104,25, F, adult, CDC,1,22,98,1,15,1,1,634.04,146.93, ,,,,
104,25, F, adult, ABA,1,24,102,1,16,1,1,660.46,275.26, ,,,,
104,25, F, adult, CCC,0,21,104,1,17,1,1,480.85,182.29, ,,,,
104,25, F, adult, ABA,1,24,102,1,18,1,1,684.99,180.67, ,,,,
104,25, F, adult, DCD,1,20,104,1,19,1,1,803.37,229.21, ,,,,
104,25, F, adult, AAA,0,23,100,1,20,1,1,595.33,229.23, ,,,,
104,25, F, adult, DDD,0,19,98,1,21,1,1,652.1,226.52, ,,,,
104,25, F, adult, BAB,1,26,100,1,22,1,1,577.38,107.51, ,,,,
104,25, F, adult, DDD,0,19,98,1,23,1,1,847.12,175.02, ,,,,
104,25, F, adult, BAB,1,26,100,1,24,1,1,576.18,361.66, ,,,,
104,25, F, adult, DCD,1,20,104,1,25,1,1,585.92,292.67, ,,,,
104,25, F, adult, ABA,1,24,102,1,26,1,1,674.22,207.06, ,,,,
104,25, F, adult, DDD,0,19,98,1,27,1,1,638.21,262.01, ,,,,
104,25, F, adult, ABA,1,24,102,1,28,1,1,570.76,245.89, ,,,,
104,25, F, adult, CDC,1,22,98,1,29,1,1,562.39,78.3, ,,,,
104,25, F, adult, BAB,1,26,100,1,30,1,1,545.9,223.11, ,,,,
104,25, F, adult, CDC,1,22,98,1,31,1,1,493.06,202.92, ,,,,
104,25, F, adult, AAA,0,23,100,1,32,1,1,491.17,192.65, ,,,,
104,25, F, adult, DCD,1,20,104,1,33,1,1,540.77,68.44, ,,,,
104,25, F, adult, BBB,0,25,102,1,34,1,1,465.92,198.6, ,,,,
104,25, F, adult, CCC,0,21,104,1,35,1,1,406.46,199.56, ,,,,
104,25, F, adult, BAB,1,26,100,1,36,1,1,506.41,211.7, ,,,,
104,25, F, adult, DDD,0,19,98,1,37,1,1,737.87,223.14, ,,,,
104,25, F, adult, BBB,0,25,102,1,38,1,1,468.27,203.4, ,,,,
104,25, F, adult, CCC,0,21,104,1,39,1,1,474.38,217.17, ,,,,
104,25, F, adult, BAB,1,26,100,1,40,1,1,548.96,59.28, ,,,,
104,25, F, adult, DDD,0,19,98,1,41,1,1,566.76,115.14, ,,,,
104,25, F, adult, AAA,0,23,100,1,42,1,1,546.97,73.59, ,,,,
104,25, F, adult, CDC,1,22,98,1,43,1,1,597.25,223.32, ,,,,
104,25, F, adult, BAB,1,26,100,1,44,1,1,495.29,243.71, ,,,,
104,25, F, adult, DCD,1,20,104,1,45,1,1,561.44,221.53, ,,,,
104,25, F, adult, AAA,0,23,100,1,46,1,1,466.9,210.11, ,,,,
104,25, F, adult, CDC,1,22,98,1,47,1,1,681.68,286.79, ,,,,
104,25, F, adult, BAB,1,26,100,1,48,1,1,490.17,264.33, ,,,,
104,25, F, adult, CCC,0,21,104,1,49,1,1,534.72,216.81, ,,,,
104,25, F, adult, BBB,0,25,102,1,50,1,1,438.35,87.64, ,,,,
104,25, F, adult, DDD,0,19,98,1,51,1,1,475.9,193.4, ,,,,
104,25, F, adult, AAA,0,23,100,1,52,1,1,386.86,219.23, ,,,,
104,25, F, adult, CCC,0,21,104,1,53,1,1,426.77,90.19, ,,,,
104,25, F, adult, AAA,0,23,100,1,54,1,1,417.56,134.57, ,,,,
104,25, F, adult, DDD,0,19,98,1,55,1,1,609.41,73.54, ,,,,
104,25, F, adult, ABA,1,24,102,1,56,1,1,591,161.17, ,,,,
104,25, F, adult, DCD,1,20,104,1,57,1,1,489.95,47.03, ,,,,
104,25, F, adult, ABA,1,24,102,1,58,1,1,419.35,212.88, ,,,,
104,25, F, adult, CCC,0,21,104,1,59,1,1,440.18,123.44, ,,,,
104,25, F, adult, AAA,0,23,100,1,60,1,1,544.53,137.27, ,,,,
104,25, F, adult, DCD,1,20,104,1,61,1,1,533.97,103.55, ,,,,
104,25, F, adult, AAA,0,23,100,1,62,1,1,498.65,271.46, ,,,,
104,25, F, adult, DDD,0,19,98,1,63,1,1,535.06,63.76, ,,,,
104,25, F, adult, BAB,1,26,100,1,64,1,1,538.39,151.99, ,,,,
104,25, F, adult, DCD,1,20,104,1,65,1,1,538.14,0.4, ,,,,
104,25, F, adult, ABA,1,24,102,1,66,1,1,485.68,82.08, ,,,,
104,25, F, adult, DCD,1,20,104,1,67,1,1,470.55,28.73, ,,,,
104,25, F, adult, BAB,1,26,100,1,68,1,1,518.02,119.3, ,,,,
104,25, F, adult, DCD,1,20,104,1,69,1,1,530.98,157.02, ,,,,
104,25, F, adult, ABA,1,24,102,1,70,1,1,466.06,189.38, ,,,,
104,25, F, adult, CDC,1,22,98,1,71,1,1,642.73,100.46, ,,,,
104,25, F, adult, BAB,1,26,100,1,72,1,1,455.62,190.93, ,,,,
104,25, F, adult, DDD,0,19,98,1,73,1,1,566.62,89.89, ,,,,
104,25, F, adult, AAA,0,23,100,1,74,1,1,516.85,50.09, ,,,,
104,25, F, adult, DCD,1,20,104,1,75,1,1,518.78,36.15, ,,,,
104,25, F, adult, BBB,0,25,102,1,76,1,1,564.02,124.35, ,,,,
104,25, F, adult, CCC,0,21,104,1,77,1,1,413.56,151.98, ,,,,
104,25, F, adult, BBB,0,25,102,1,78,1,1,466.18,167.65, ,,,,
104,25, F, adult, CDC,1,22,98,1,79,1,1,609.03,314.12, ,,,,
104,25, F, adult, ABA,1,24,102,1,80,1,1,571.58,159.71, ,,,,
104,25, F, adult, DDD,0,19,98,1,81,1,1,616.76,264.87, ,,,,
104,25, F, adult, BBB,0,25,102,1,82,1,1,431.4,124.55, ,,,,
104,25, F, adult, DDD,0,19,98,1,83,1,1,454.6,0.41, ,,,,
104,25, F, adult, BAB,1,26,100,1,84,1,1,493.84,51.25, ,,,,
104,25, F, adult, CDC,1,22,98,1,85,1,1,609.92,241.52, ,,,,
104,25, F, adult, AAA,0,23,100,1,86,1,1,408.15,152.56, ,,,,
104,25, F, adult, CDC,1,22,98,1,87,1,1,625.5,106.29, ,,,,
104,25, F, adult, BAB,1,26,100,1,88,1,1,458.49,124.54, ,,,,
104,25, F, adult, CCC,0,21,104,1,89,1,1,488.27,212.95, ,,,,
104,25, F, adult, ABA,1,24,102,1,90,1,1,573.04,0.42, ,,,,
104,25, F, adult, CCC,0,21,104,1,91,1,1,430.42,0.41, ,,,,
