subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time, ts_RT, diff,
103,12, F, ea, CDC,1,34,102,1,19,1,1,1105.09,300.51,1101.52,3.57, 
103,12, F, ea, BBB,0,25,104,1,20,1,1,1137.25,274.85,1133.37,3.88, 
103,12, F, ea, CCC,0,32,100,1,21,1,1,1155.29,458.76,1151.59,3.71, 
103,12, F, ea, BBB,0,25,104,1,22,1,1,890.47,261.26,886.93,3.53, 
103,12, F, ea, CDC,1,34,102,1,23,1,1,1255.88,305.19,1252.38,3.49, 
103,12, F, ea, ABA,1,21,104,1,24,1,1,1279.23,315.13,1275.63,3.59, 
103,12, F, ea, CCC,0,32,100,1,25,1,1,1079.88,259.44,1075.81,4.08, 
103,12, F, ea, BAB,1,23,98,1,26,1,1,1426.92,376.88,1423.36,3.56, 
103,12, F, ea, CDC,1,34,102,1,27,1,1,1494.17,287.44,1490.75,3.42, 
103,12, F, ea, ABA,1,21,104,1,28,1,1,1341.21,368.81,1337.19,4.01, 
103,12, F, ea, DDD,0,30,102,1,29,1,1,1187.79,250.59,1184.31,3.49, 
103,12, F, ea, BAB,1,23,98,1,30,1,1,1315.76,253.08,1312.23,3.53, 
103,12, F, ea, DCD,1,28,100,1,31,1,1,1342.29,470.77,1338.41,3.88, 
103,12, F, ea, ABA,1,21,104,1,32,1,1,1183.88,501.89,1180.2,3.68, 
103,12, F, ea, CCC,0,32,100,1,33,1,1,1059.83,393.7,1056.08,3.75, 
103,12, F, ea, ABA,1,21,104,1,34,1,1,1843.04,298.31,1839.49,3.55, 
103,12, F, ea, DCD,1,28,100,1,35,1,1,1472.32,301.09,1468.83,3.49, 
103,12, F, ea, AAA,0,19,98,1,36,1,1,944.63,450.72,940.92,3.71, 
103,12, F, ea, CDC,1,34,102,1,37,1,1,1130.1,533.39,1126.32,3.79, 
103,12, F, ea, BBB,0,25,104,1,38,1,1,970.43,448.98,966.8,3.63, 
103,12, F, ea, CDC,1,34,102,1,39,1,1,1225.38,479.78,1221.83,3.55, 
103,12, F, ea, AAA,0,19,98,1,40,1,1,984.92,613.76,981.58,3.34, 
103,12, F, ea, DDD,0,30,102,1,41,1,1,1721.24,460.2,1717.84,3.39, 
103,12, F, ea, BBB,0,25,104,1,42,1,1,1467.56,472.06,1463.82,3.74, 
103,12, F, ea, DDD,0,30,102,1,43,1,1,1009.54,262.82,1006.15,3.39, 
103,12, F, ea, ABA,1,21,104,1,44,1,1,1884.52,410.63,1880.84,3.68, 
103,12, F, ea, CDC,1,34,102,1,45,1,1,2453.92,340.45,2450.59,3.33, 
103,12, F, ea, ABA,1,21,104,1,46,1,1,1499.41,276.81,1496.07,3.33, 
103,12, F, ea, CDC,1,34,102,1,47,1,1,1546.97,268.93,1543.18,3.8, 
103,12, F, ea, AAA,0,19,98,1,48,1,1,946.28,277.51,942.73,3.56, 
103,12, F, ea, CCC,0,32,100,1,49,1,1,922.72,181.46,918.2,4.52, 
103,12, F, ea, BBB,0,25,104,1,50,1,1,948.46,1662.98,944.76,3.7, 
103,12, F, ea, CCC,0,32,100,1,51,1,1,1010.42,465.17,1006.86,3.55, 
103,12, F, ea, BAB,1,23,98,1,52,1,1,1064.6,1331.82,1060.7,3.9, 
103,12, F, ea, DCD,1,28,100,1,53,1,1,1605.49,412.09,1601.99,3.5, 
103,12, F, ea, BBB,0,25,104,1,54,1,1,1533.95,1175.07,1530.46,3.5, 
103,12, F, ea, CDC,1,34,102,1,55,1,1,2092.2,754,2088.56,3.64, 
103,12, F, ea, BAB,1,23,98,1,56,1,1,1150.21,743.07,1146.48,3.72, 
103,12, F, ea, CCC,0,32,100,1,57,1,1,1060.69,537.4,1057.1,3.6, 
103,12, F, ea, BBB,0,25,104,1,58,1,1,892.95,288.56,889.5,3.46, 
103,12, F, ea, DDD,0,30,102,1,59,1,1,607.57,197.31,603.98,3.6, 
103,12, F, ea, AAA,0,19,98,1,60,1,1,670.18,208.85,666.49,3.69, 
103,12, F, ea, DDD,0,30,102,1,61,1,1,931.56,235.23,927.59,3.97, 
103,12, F, ea, BAB,1,23,98,1,62,1,1,1084.86,278.96,1081.38,3.48, 
103,12, F, ea, DCD,1,28,100,1,63,1,1,1309.85,1048.54,1306.3,3.54, 
103,12, F, ea, AAA,0,19,98,1,64,1,1,825.59,519.87,821.94,3.65, 
103,12, F, ea, CCC,0,32,100,1,65,1,1,1063.3,698.21,1059.78,3.52, 
103,12, F, ea, ABA,1,21,104,1,66,1,1,1418.79,199.24,1415.41,3.38, 
103,12, F, ea, CCC,0,32,100,1,67,1,1,785.75,336,782.19,3.56, 
103,12, F, ea, AAA,0,19,98,1,68,1,1,812.25,265.05,808.66,3.59, 
103,12, F, ea, CDC,1,34,102,1,69,1,1,912.65,345.82,908.96,3.69, 
103,12, F, ea, ABA,1,21,104,1,70,1,1,1706.78,3746.8,1699.33,7.46, 
103,12, F, ea, DDD,0,30,102,1,71,1,1,1238.11,716.81,1234.66,3.45, 
103,12, F, ea, ABA,1,21,104,1,72,1,1,1268.42,536.45,1264.88,3.55, 
103,12, F, ea, DCD,1,28,100,1,73,1,1,2045.28,1051.95,2041.6,3.68, 
103,12, F, ea, ABA,1,21,104,1,74,1,1,1541.06,304.27,1537.6,3.46, 
103,12, F, ea, CDC,1,34,102,1,75,1,1,1320.54,312.71,1317.12,3.43, 
103,12, F, ea, AAA,0,19,98,1,76,1,1,1556.09,375.81,1552.49,3.6, 
103,12, F, ea, DDD,0,30,102,1,77,1,1,713.56,339.56,710.13,3.43, 
103,12, F, ea, BBB,0,25,104,1,78,1,1,2089.73,645.96,2086.09,3.64, 
103,12, F, ea, DCD,1,28,100,1,79,1,1,2002.02,224.12,1998.63,3.39, 
103,12, F, ea, BAB,1,23,98,1,80,1,1,898.11,483.19,894.58,3.53, 
103,12, F, ea, CDC,1,34,102,1,81,1,1,3003.05,309.83,2999.29,3.76, 
103,12, F, ea, AAA,0,19,98,1,82,1,1,1291.52,519.75,1287.91,3.61, 
103,12, F, ea, DCD,1,28,100,1,83,1,1,1357.31,854.05,1353.53,3.78, 
103,12, F, ea, BAB,1,23,98,1,84,1,1,1032.8,348.36,1029.15,3.65, 
103,12, F, ea, DCD,1,28,100,1,85,1,1,888.88,444.07,885.38,3.5, 
103,12, F, ea, BBB,0,25,104,1,86,1,1,931.44,420.46,927.32,4.12, 
103,12, F, ea, CCC,0,32,100,1,87,1,1,814.08,323.17,810.47,3.61, 
103,12, F, ea, AAA,0,19,98,1,88,1,1,1128.39,777.69,1124.9,3.49, 
103,12, F, ea, DCD,1,28,100,1,89,1,1,910.08,431.9,906.5,3.59, 
103,12, F, ea, BAB,1,23,98,1,90,1,1,897.91,290.86,894.54,3.37, 
103,12, F, ea, DDD,0,30,102,1,91,1,1,737.9,257.49,734.01,3.89, 
103,12, F, ea, AAA,0,19,98,1,92,1,1,651.63,284.7,647.95,3.68, 
103,12, F, ea, DDD,0,30,102,1,93,1,1,778.62,1706.61,775.12,3.5, 
103,12, F, ea, BAB,1,23,98,1,94,1,1,1731.6,485.86,1728.05,3.55, 
103,12, F, ea, DDD,0,30,102,1,95,1,1,893.66,1631.43,890.13,3.53, 
103,12, F, ea, AAA,0,19,98,1,96,1,1,1877.41,777.14,1873.94,3.47, 
103,12, F, ea, DCD,1,28,100,1,97,1,1,2701.19,579.81,2697.4,3.79, 
103,12, F, ea, DCD,1,28,100,1,1,2,1,2131.85,751.69,2128.17,3.68, 
103,12, F, ea, AAA,0,19,98,1,2,2,1,878.91,120.53,875.49,3.42, 
103,12, F, ea, DCD,1,28,100,1,3,2,1,830.24,312.65,826.87,3.37, 
103,12, F, ea, ABA,1,21,104,1,4,2,1,1061.48,282.02,1057.92,3.56, 
103,12, F, ea, DDD,0,30,102,1,5,2,1,762.72,232.59,759.25,3.46, 
103,12, F, ea, BBB,0,25,104,1,6,2,1,874.93,283.16,871.58,3.35, 
103,12, F, ea, CCC,0,32,100,1,7,2,1,950,274.76,946.2,3.8, 
103,12, F, ea, BBB,0,25,104,1,8,2,1,944.25,377.86,934.78,9.47, 
103,12, F, ea, DDD,0,30,102,1,9,2,1,1029.8,274.87,1026.34,3.46, 
103,12, F, ea, BAB,1,23,98,1,10,2,1,737.44,193.42,728.23,9.21, 
103,12, F, ea, DCD,1,28,100,1,11,2,1,851.04,271.86,847.37,3.66, 
103,12, F, ea, ABA,1,21,104,1,12,2,1,759.88,733.88,756.4,3.48, 
103,12, F, ea, DDD,0,30,102,1,13,2,1,1245.07,16.64,1241.22,3.85, 
103,12, F, ea, BAB,1,23,98,1,14,2,1,828.39,494.36,824.96,3.43, 
103,12, F, ea, DDD,0,30,102,1,15,2,1,640.11,240.89,632.25,7.86, 
103,12, F, ea, BBB,0,25,104,1,16,2,1,922.06,441.89,918.6,3.45, 
103,12, F, ea, DDD,0,30,102,1,17,2,1,651.56,534.92,647.89,3.67, 
103,12, F, ea, ABA,1,21,104,1,18,2,1,1567.29,621.54,1563.73,3.56, 
103,12, F, ea, CCC,0,32,100,1,19,2,1,847.01,210.88,843.4,3.61, 
103,12, F, ea, BAB,1,23,98,1,20,2,1,1084.08,287.04,1080.43,3.65, 
103,12, F, ea, CCC,0,32,100,1,21,2,1,640.8,369.63,637.15,3.65, 
103,12, F, ea, AAA,0,19,98,1,22,2,1,973.32,284.52,969.77,3.54, 
103,12, F, ea, CDC,1,34,102,1,23,2,1,804.05,297.75,800.54,3.51, 
103,12, F, ea, AAA,0,19,98,1,24,2,1,888.02,162.57,884.41,3.62, 
103,12, F, ea, CCC,0,32,100,1,25,2,1,421.51,409.42,417.33,4.18, 
103,12, F, ea, BBB,0,25,104,1,26,2,1,843.55,414.75,839.98,3.57, 
103,12, F, ea, DDD,0,30,102,1,27,2,1,617.58,468.85,613.51,4.07, 
103,12, F, ea, ABA,1,21,104,1,28,2,1,1233.9,370.18,1230.01,3.88, 
103,12, F, ea, CDC,1,34,102,1,29,2,1,2647.18,463.2,2643.77,3.41, 
103,12, F, ea, AAA,0,19,98,1,30,2,1,1309.53,514.24,1306.02,3.52, 
103,12, F, ea, DDD,0,30,102,1,31,2,1,704.54,856.8,701.17,3.37, 
103,12, F, ea, BAB,1,23,98,1,32,2,1,1395.96,313.58,1392.51,3.45, 
103,12, F, ea, CDC,1,34,102,1,33,2,1,1168.75,863.66,1165.25,3.49, 
103,12, F, ea, AAA,0,19,98,1,34,2,1,1148.13,432.47,1141.01,7.12, 
103,12, F, ea, CDC,1,34,102,1,35,2,1,742.69,209.75,735.08,7.61, 
103,12, F, ea, BBB,0,25,104,1,36,2,1,1035.38,536.63,1031.32,4.06, 
103,12, F, ea, DCD,1,28,100,1,37,2,1,1044.87,313.48,1035.49,9.38, 
103,12, F, ea, BBB,0,25,104,1,38,2,1,826.37,276.01,822.52,3.85, 
103,12, F, ea, DDD,0,30,102,1,39,2,1,625.79,359.28,622.01,3.77, 
103,12, F, ea, ABA,1,21,104,1,40,2,1,1207.96,489.44,1200.83,7.13, 
103,12, F, ea, DDD,0,30,102,1,41,2,1,697.16,466.16,693.55,3.61, 
103,12, F, ea, ABA,1,21,104,1,42,2,1,899.42,140.84,896.03,3.39, 
103,12, F, ea, DDD,0,30,102,1,43,2,1,751.32,311.89,747.57,3.75, 
103,12, F, ea, BBB,0,25,104,1,44,2,1,677.29,304.42,673.67,3.61, 
103,12, F, ea, CDC,1,34,102,1,45,2,1,1166.2,838.48,1162.47,3.72, 
103,12, F, ea, BBB,0,25,104,1,46,2,1,905.16,1433.75,901.77,3.39, 
103,12, F, ea, CDC,1,34,102,1,47,2,1,813.58,307.62,810,3.58, 
103,12, F, ea, BAB,1,23,98,1,48,2,1,1026.73,391.36,1023.35,3.37, 
103,12, F, ea, CDC,1,34,102,1,49,2,1,698.74,930.78,695.25,3.49, 
103,12, F, ea, BAB,1,23,98,1,50,2,1,951.49,241.03,942.35,9.13, 
103,12, F, ea, DDD,0,30,102,1,51,2,1,665.68,261.08,662.05,3.63, 
103,12, F, ea, AAA,0,19,98,1,52,2,1,626.91,224.06,623,3.91, 
103,12, F, ea, DDD,0,30,102,1,53,2,1,818.07,182.29,814.67,3.4, 
103,12, F, ea, BBB,0,25,104,1,54,2,1,562.05,248.5,558.56,3.49, 
103,12, F, ea, CCC,0,32,100,1,55,2,1,536.39,312.37,532.69,3.7, 
103,12, F, ea, BAB,1,23,98,1,56,2,1,613.32,265.44,609.78,3.54, 
103,12, F, ea, DCD,1,28,100,1,57,2,1,1473.72,0.3,1470.19,3.53, 
103,12, F, ea, BAB,1,23,98,1,58,2,1,746.69,263.3,743.02,3.66, 
103,12, F, ea, CDC,1,34,102,1,59,2,1,654.41,152.85,650.88,3.53, 
103,12, F, ea, BAB,1,23,98,1,60,2,1,723.56,237.26,720.05,3.51, 
103,12, F, ea, CCC,0,32,100,1,61,2,1,918.73,32.26,915.17,3.56, 
103,12, F, ea, BBB,0,25,104,1,62,2,1,695.21,273.01,691.66,3.55, 
103,12, F, ea, DCD,1,28,100,1,63,2,1,1454.84,605.87,1446.65,8.2, 
103,12, F, ea, ABA,1,21,104,1,64,2,1,1722.34,308.98,1718.93,3.41, 
103,12, F, ea, CDC,1,34,102,1,65,2,1,1360.39,379.44,1356.83,3.57, 
103,12, F, ea, BBB,0,25,104,1,66,2,1,1117.82,848.29,1114.31,3.51, 
103,12, F, ea, CDC,1,34,102,1,67,2,1,2033.2,273.47,2029.61,3.6, 
103,12, F, ea, BAB,1,23,98,1,68,2,1,1306.07,292.04,1302.71,3.36, 
103,12, F, ea, CDC,1,34,102,1,69,2,1,1923.6,302.55,1920.19,3.41, 
103,12, F, ea, BBB,0,25,104,1,70,2,1,725.39,260.61,721.49,3.9, 
103,12, F, ea, CCC,0,32,100,1,71,2,1,636.67,495.58,632.84,3.82, 
103,12, F, ea, AAA,0,19,98,1,72,2,1,622.43,290.78,618.79,3.64, 
103,12, F, ea, CCC,0,32,100,1,73,2,1,681.66,276.21,678.18,3.48, 
103,12, F, ea, ABA,1,21,104,1,74,2,1,1073.98,470.42,1069.98,4.01, 
103,12, F, ea, DCD,1,28,100,1,75,2,1,799.03,300.64,795.42,3.6, 
103,12, F, ea, ABA,1,21,104,1,76,2,1,1122.27,508.52,1118.67,3.61, 
103,12, F, ea, CCC,0,32,100,1,77,2,1,1090.45,325.69,1086.92,3.53, 
103,12, F, ea, AAA,0,19,98,1,78,2,1,779.94,248.72,776.47,3.46, 
103,12, F, ea, DCD,1,28,100,1,79,2,1,1169.8,112.64,1166.16,3.64, 
103,12, F, ea, AAA,0,19,98,1,80,2,1,679.36,440.56,675.9,3.46, 
103,12, F, ea, CCC,0,32,100,1,81,2,1,960.69,232.7,957.04,3.65, 
103,12, F, ea, ABA,1,21,104,1,82,2,1,993.72,416.23,990.21,3.51, 
103,12, F, ea, CCC,0,32,100,1,83,2,1,593.73,312.5,590.17,3.57, 
103,12, F, ea, AAA,0,19,98,1,84,2,1,605.81,306.83,602.19,3.62, 
103,12, F, ea, CDC,1,34,102,1,85,2,1,904.14,338.89,900.61,3.53, 
103,12, F, ea, BAB,1,23,98,1,86,2,1,607.9,325.09,604.15,3.75, 
103,12, F, ea, DCD,1,28,100,1,87,2,1,720.63,258.33,717.17,3.46, 
103,12, F, ea, BAB,1,23,98,1,88,2,1,684.39,396.35,680.87,3.52, 
103,12, F, ea, CCC,0,32,100,1,89,2,1,759.3,342.04,755.79,3.51, 
103,12, F, ea, ABA,1,21,104,1,90,2,1,708.75,300.35,705.42,3.33, 
103,12, F, ea, DCD,1,28,100,1,91,2,1,668.54,420.94,665.18,3.36, 
103,12, F, ea, AAA,0,19,98,1,92,2,1,711.34,368.16,707.8,3.53, 
103,12, F, ea, DCD,1,28,100,1,93,2,1,602.74,432.98,599.34,3.4, 
103,12, F, ea, AAA,0,19,98,1,94,2,1,658.42,0.3,654.86,3.56, 
103,12, F, ea, DCD,1,28,100,1,95,2,1,751.85,845.88,748.21,3.65, 
103,12, F, ea, ABA,1,21,104,1,96,2,1,1173.52,943.58,1169.92,3.6, 
103,12, F, ea, DCD,1,28,100,1,97,2,1,1460.97,1098.15,1452.59,8.38, 
103,12, F, ea, CCC,0,32,100,1,1,3,1,1104.01,868.53,1100.47,3.54, 
103,12, F, ea, AAA,0,19,98,1,2,3,1,583.35,874.16,578.87,4.48, 
103,12, F, ea, CDC,1,34,102,1,3,3,1,2020.11,539.53,2016.64,3.47, 
103,12, F, ea, BAB,1,23,98,1,4,3,1,856.33,251.98,852.71,3.62, 
103,12, F, ea, DDD,0,30,102,1,5,3,1,901.02,278.43,897.62,3.4, 
103,12, F, ea, BAB,1,23,98,1,6,3,1,731.72,221.56,727.82,3.91, 
103,12, F, ea, DDD,0,30,102,1,7,3,1,694.11,255.73,690.57,3.55, 
103,12, F, ea, BAB,1,23,98,1,8,3,1,714.33,185.58,710.77,3.56, 
103,12, F, ea, CCC,0,32,100,1,9,3,1,365.11,128.84,361.64,3.47, 
103,12, F, ea, BAB,1,23,98,1,10,3,1,637.37,49.01,633.66,3.71, 
103,12, F, ea, CDC,1,34,102,1,11,3,1,617.59,197.01,614.19,3.4, 
103,12, F, ea, AAA,0,19,98,1,12,3,1,759.61,158.13,756.1,3.51, 
103,12, F, ea, CCC,0,32,100,1,13,3,1,458.27,12.82,454.81,3.46, 
103,12, F, ea, AAA,0,19,98,1,14,3,1,710.35,198.74,706.95,3.4, 
103,12, F, ea, DCD,1,28,100,1,15,3,1,600.36,238.31,596.78,3.58, 
103,12, F, ea, BAB,1,23,98,1,16,3,1,838.08,122.6,829.37,8.71, 
103,12, F, ea, CDC,1,34,102,1,17,3,1,688.86,210.52,685.53,3.33, 
103,12, F, ea, AAA,0,19,98,1,18,3,1,740,370.95,736.4,3.6, 
103,12, F, ea, DCD,1,28,100,1,19,3,1,1288.03,363.02,1284.62,3.4, 
103,12, F, ea, BBB,0,25,104,1,20,3,1,727.94,247.39,724.1,3.84, 
103,12, F, ea, DCD,1,28,100,1,21,3,1,1301.27,385.34,1297.84,3.43, 
103,12, F, ea, BBB,0,25,104,1,22,3,1,987.56,363.91,983.35,4.21, 
103,12, F, ea, CDC,1,34,102,1,23,3,1,679.1,280.73,675.45,3.65, 
103,12, F, ea, ABA,1,21,104,1,24,3,1,1104.6,465.84,1101.2,3.4, 
103,12, F, ea, DDD,0,30,102,1,25,3,1,736.33,337.72,727.34,8.98, 
103,12, F, ea, BAB,1,23,98,1,26,3,1,1238.8,428.14,1235.24,3.56, 
103,12, F, ea, DDD,0,30,102,1,27,3,1,743.68,253.37,740.13,3.55, 
103,12, F, ea, BBB,0,25,104,1,28,3,1,709.51,558.82,706,3.51, 
103,12, F, ea, DCD,1,28,100,1,29,3,1,2389.4,285.49,2385.75,3.65, 
103,12, F, ea, BAB,1,23,98,1,30,3,1,899.35,543,895.39,3.96, 
103,12, F, ea, DDD,0,30,102,1,31,3,1,756.73,602.17,753.31,3.43, 
103,12, F, ea, ABA,1,21,104,1,32,3,1,1078.85,272.2,1075.25,3.6, 
103,12, F, ea, CDC,1,34,102,1,33,3,1,1045.22,572.8,1041.47,3.75, 
103,12, F, ea, ABA,1,21,104,1,34,3,1,1039.33,316.92,1035.15,4.18, 
103,12, F, ea, CDC,1,34,102,1,35,3,1,961.76,241.88,958.03,3.73, 
103,12, F, ea, AAA,0,19,98,1,36,3,1,829.49,518.66,825.61,3.89, 
103,12, F, ea, DDD,0,30,102,1,37,3,1,708.02,246.25,704.46,3.56, 
103,12, F, ea, BBB,0,25,104,1,38,3,1,694.35,264,690.9,3.45, 
103,12, F, ea, DDD,0,30,102,1,39,3,1,544.74,248.07,541.2,3.55, 
103,12, F, ea, BAB,1,23,98,1,40,3,1,750.38,271.62,746.52,3.86, 
103,12, F, ea, CDC,1,34,102,1,41,3,1,854.98,289.62,851.49,3.49, 
103,12, F, ea, BBB,0,25,104,1,42,3,1,657.76,252.42,654.27,3.49, 
103,12, F, ea, DDD,0,30,102,1,43,3,1,603.79,328.69,600.23,3.56, 
103,12, F, ea, AAA,0,19,98,1,44,3,1,581.23,339.19,577.7,3.54, 
103,12, F, ea, CDC,1,34,102,1,45,3,1,1488.97,284.26,1485.55,3.41, 
103,12, F, ea, ABA,1,21,104,1,46,3,1,1227.4,480.42,1223.8,3.6, 
103,12, F, ea, DCD,1,28,100,1,47,3,1,1601.6,448.45,1598.07,3.53, 
103,12, F, ea, AAA,0,19,98,1,48,3,1,920.85,673.85,917.39,3.46, 
103,12, F, ea, CDC,1,34,102,1,49,3,1,651.04,508.9,647.38,3.66, 
103,12, F, ea, BBB,0,25,104,1,50,3,1,722.77,324.27,719.13,3.64, 
103,12, F, ea, DDD,0,30,102,1,51,3,1,762.89,311.78,759.41,3.48, 
103,12, F, ea, ABA,1,21,104,1,52,3,1,1789.74,303.33,1786.17,3.57, 
103,12, F, ea, DDD,0,30,102,1,53,3,1,1539.44,526.74,1536,3.44, 
103,12, F, ea, BAB,1,23,98,1,54,3,1,1252.21,272.73,1248.41,3.8, 
103,12, F, ea, DDD,0,30,102,1,55,3,1,865.95,355.4,862.3,3.65, 
103,12, F, ea, AAA,0,19,98,1,56,3,1,960.28,288.37,956.74,3.55, 
103,12, F, ea, CCC,0,32,100,1,57,3,1,503.5,312.18,500.05,3.45, 
103,12, F, ea, ABA,1,21,104,1,58,3,1,830.33,442.03,826.43,3.9, 
103,12, F, ea, DCD,1,28,100,1,59,3,1,1133.5,323.46,1129.93,3.57, 
103,12, F, ea, ABA,1,21,104,1,60,3,1,1047.01,373.23,1043.41,3.6, 
103,12, F, ea, CCC,0,32,100,1,61,3,1,1057.43,509.83,1053.83,3.59, 
103,12, F, ea, AAA,0,19,98,1,62,3,1,700.12,365.08,696.62,3.5, 
103,12, F, ea, DDD,0,30,102,1,63,3,1,709.17,424.89,709.01,0.16, 
103,12, F, ea, BBB,0,25,104,1,64,3,1,826.95,287.58,823.08,3.87, 
103,12, F, ea, DCD,1,28,100,1,65,3,1,1087.91,305.15,1084.41,3.51, 
103,12, F, ea, AAA,0,19,98,1,66,3,1,1142.77,304.6,1138.71,4.06, 
103,12, F, ea, CDC,1,34,102,1,67,3,1,823.7,331.55,820.28,3.41, 
103,12, F, ea, ABA,1,21,104,1,68,3,1,1340.77,474.24,1332,8.77, 
103,12, F, ea, DCD,1,28,100,1,69,3,1,883.25,388.53,879.68,3.57, 
103,12, F, ea, ABA,1,21,104,1,70,3,1,896.25,353.6,892.78,3.47, 
103,12, F, ea, DCD,1,28,100,1,71,3,1,752.73,1174.21,749.37,3.36, 
103,12, F, ea, BBB,0,25,104,1,72,3,1,900.31,532.16,897,3.3, 
103,12, F, ea, CCC,0,32,100,1,73,3,1,1105.37,484.7,1101.84,3.52, 
103,12, F, ea, BBB,0,25,104,1,74,3,1,641.94,591.25,633.82,8.12, 
103,12, F, ea, CCC,0,32,100,1,75,3,1,507.91,436.4,504.49,3.42, 
103,12, F, ea, ABA,1,21,104,1,76,3,1,1230.22,362.19,1226.76,3.46, 
103,12, F, ea, CCC,0,32,100,1,77,3,1,701.97,232.03,698.32,3.65, 
103,12, F, ea, AAA,0,19,98,1,78,3,1,713,240.48,709.55,3.45, 
103,12, F, ea, DCD,1,28,100,1,79,3,1,1025.49,222.65,1021.94,3.54, 
103,12, F, ea, ABA,1,21,104,1,80,3,1,896.87,313.77,893.37,3.51, 
103,12, F, ea, CCC,0,32,100,1,81,3,1,607.56,253.37,604.03,3.53, 
103,12, F, ea, AAA,0,19,98,1,82,3,1,740.48,356.4,736.72,3.76, 
103,12, F, ea, CCC,0,32,100,1,83,3,1,584.69,246.79,581.07,3.62, 
103,12, F, ea, BAB,1,23,98,1,84,3,1,934.28,327.63,925.23,9.04, 
103,12, F, ea, CDC,1,34,102,1,85,3,1,1441.38,474.44,1437.7,3.68, 
103,12, F, ea, BBB,0,25,104,1,86,3,1,1049.06,1110.78,1039.79,9.27, 
103,12, F, ea, CDC,1,34,102,1,87,3,1,958.86,790.3,955.21,3.65, 
103,12, F, ea, ABA,1,21,104,1,88,3,1,1219.59,767.52,1216.17,3.42, 
103,12, F, ea, CCC,0,32,100,1,89,3,1,771.52,451.34,767.82,3.69, 
103,12, F, ea, BAB,1,23,98,1,90,3,1,789.18,266.03,785.71,3.46, 
103,12, F, ea, DCD,1,28,100,1,91,3,1,1767.49,298.95,1763.78,3.71, 
103,12, F, ea, BAB,1,23,98,1,92,3,1,2225.54,2456.99,2222.08,3.47, 
103,12, F, ea, DCD,1,28,100,1,93,3,1,1438.51,381.04,1434.88,3.63, 
103,12, F, ea, BBB,0,25,104,1,94,3,1,1530.09,433.4,1526.74,3.36, 
103,12, F, ea, CCC,0,32,100,1,95,3,1,756.34,299.2,752.83,3.51, 
103,12, F, ea, BBB,0,25,104,1,96,3,1,824.9,278.16,820.92,3.98, 
103,12, F, ea, CCC,0,32,100,1,97,3,1,581.11,353.73,577.65,3.46, 
104,25, F, adult, DDD,0,30,102,1,1,1,1,652.28,306.78,647,5.29, 
104,25, F, adult, ABA,1,24,100,1,2,1,1,525.23,225.91,521.66,3.57, 
104,25, F, adult, DDD,0,30,102,1,3,1,1,416.26,296.91,413.05,3.22, 
104,25, F, adult, BBB,0,32,100,1,4,1,1,379.91,207.42,376.79,3.12, 
104,25, F, adult, DDD,0,30,102,1,5,1,1,374.2,296.24,371.45,2.75, 
104,25, F, adult, ABA,1,24,100,1,6,1,1,475.88,258.59,472.23,3.65, 
104,25, F, adult, DCD,1,27,98,1,7,1,1,503.37,244.19,500.38,3, 
104,25, F, adult, ABA,1,24,100,1,8,1,1,465.85,240.61,462.76,3.08, 
104,25, F, adult, DDD,0,30,102,1,9,1,1,415.62,223.01,412.84,2.77, 
104,25, F, adult, ABA,1,24,100,1,10,1,1,477.77,44.29,474.68,3.09, 
104,25, F, adult, CCC,0,19,98,1,11,1,1,514.44,215.85,511.33,3.11, 
104,25, F, adult, ABA,1,24,100,1,12,1,1,405.61,343.3,402.56,3.05, 
104,25, F, adult, DDD,0,30,102,1,13,1,1,577.3,227.16,574.21,3.09, 
104,25, F, adult, BAB,1,33,104,1,14,1,1,594.72,259.5,591.62,3.1, 
104,25, F, adult, CCC,0,19,98,1,15,1,1,552.36,348.59,549.04,3.32, 
104,25, F, adult, BAB,1,33,104,1,16,1,1,636.49,420.98,633.18,3.32, 
104,25, F, adult, DCD,1,27,98,1,17,1,1,498.52,320.77,495.71,2.81, 
104,25, F, adult, AAA,0,25,104,1,18,1,1,522.71,31.68,519.69,3.02, 
104,25, F, adult, DDD,0,30,102,1,19,1,1,405.14,183.26,402.29,2.85, 
104,25, F, adult, BAB,1,33,104,1,20,1,1,581.22,201.95,578.35,2.87, 
104,25, F, adult, DCD,1,27,98,1,21,1,1,536.75,228.19,524.96,11.79, 
104,25, F, adult, BBB,0,32,100,1,22,1,1,410.76,0.4,407.69,3.08, 
104,25, F, adult, CCC,0,19,98,1,23,1,1,466.94,177.51,463.71,3.23, 
104,25, F, adult, ABA,1,24,100,1,24,1,1,554.66,141.88,551.53,3.13, 
104,25, F, adult, DDD,0,30,102,1,25,1,1,470.61,165.62,467.64,2.97, 
104,25, F, adult, BAB,1,33,104,1,26,1,1,493.93,252.74,491.21,2.72, 
104,25, F, adult, CCC,0,19,98,1,27,1,1,402.78,234.16,399.97,2.81, 
104,25, F, adult, BBB,0,32,100,1,28,1,1,341.06,651.97,338.1,2.96, 
104,25, F, adult, DCD,1,27,98,1,29,1,1,545.62,269.08,542.52,3.1, 
104,25, F, adult, BAB,1,33,104,1,30,1,1,546.47,237.41,543.68,2.79, 
104,25, F, adult, CDC,1,22,102,1,31,1,1,683.61,249.07,680.64,2.97, 
104,25, F, adult, BAB,1,33,104,1,32,1,1,531.72,210.2,522.34,9.38, 
